 Lat   Pressure    CH4_Climatology
  -84.0000000       777.789978       1754.05676    
  -84.0000000       802.369995       1754.80127    
  -84.0000000       827.369995       1755.62317    
  -84.0000000       852.789978       1756.52246    
  -84.0000000       878.619995       1757.50769    
  -84.0000000       904.869995       1758.57495    
  -84.0000000       931.520020       1759.72913    
  -84.0000000       958.590027       1760.97058    
  -84.0000000       986.070007       1762.29956    
  -84.0000000       1013.90002       1763.71606    
  -84.0000000       1042.19995       1765.22876    
  -84.0000000       1070.90002       1766.83386    
  -84.0000000       1100.00000       1768.52893    
  -83.0000000       1.60000008E-02   162.625488    
  -83.0000000       3.79999988E-02   164.366211    
  -83.0000000       7.69999996E-02   165.309204    
  -83.0000000      0.136999995       165.299683    
  -83.0000000      0.224000007       164.624634    
  -83.0000000      0.344999999       163.930054    
  -83.0000000      0.505999982       164.140015    
  -83.0000000      0.713999987       166.258789    
  -83.0000000      0.975000024       171.161377    
  -83.0000000       1.29700005       179.531006    
  -83.0000000       1.68700004       191.781128    
  -83.0000000       2.15300012       208.145386    
  -83.0000000       2.70099998       228.623047    
  -83.0000000       3.33999991       253.217285    
  -83.0000000       4.07700014       281.791748    
  -83.0000000       4.92000008       314.207275    
  -83.0000000       5.87799978       350.317993    
  -83.0000000       6.95699978       389.818115    
  -83.0000000       8.16499996       432.444702    
  -83.0000000       9.51200008       477.943848    
  -83.0000000       11.0039997       525.883118    
  -83.0000000       12.6490002       575.867676    
  -83.0000000       14.4560003       627.503540    
  -83.0000000       16.4319992       680.329956    
  -83.0000000       18.5849991       733.923706    
  -83.0000000       20.9220009       787.853394    
  -83.0000000       23.4529991       841.779053    
  -83.0000000       26.1830006       895.282227    
  -83.0000000       29.1210003       948.062195    
  -83.0000000       32.2739983       999.810913    
  -83.0000000       35.6510010       1050.28210    
  -83.0000000       39.2570000       1099.20190    
  -83.0000000       43.0999985       1146.37927    
  -83.0000000       47.1879997       1191.65076    
  -83.0000000       51.5279999       1234.87524    
  -83.0000000       56.1259995       1275.93445    
  -83.0000000       60.9889984       1314.76294    
  -83.0000000       66.1250000       1351.32336    
  -83.0000000       71.5400009       1385.59521    
  -83.0000000       77.2399979       1417.59387    
  -83.0000000       83.2310028       1447.35242    
  -83.0000000       89.5199966       1474.93982    
  -83.0000000       96.1139984       1500.44739    
  -83.0000000       103.019997       1523.99670    
  -83.0000000       110.239998       1545.70386    
  -83.0000000       117.779999       1565.74121    
  -83.0000000       125.650002       1584.31226    
  -83.0000000       133.850006       1601.61694    
  -83.0000000       142.380005       1617.87671    
  -83.0000000       151.270004       1633.37402    
  -83.0000000       160.500000       1648.28271    
  -83.0000000       170.080002       1662.78467    
  -83.0000000       180.020004       1676.96423    
  -83.0000000       190.320007       1690.75684    
  -83.0000000       200.990005       1703.93823    
  -83.0000000       212.029999       1716.07947    
  -83.0000000       223.440002       1726.65845    
  -83.0000000       235.229996       1735.19934    
  -83.0000000       247.410004       1741.45032    
  -83.0000000       259.970001       1745.50415    
  -83.0000000       272.920013       1747.81909    
  -83.0000000       286.260010       1748.99463    
  -83.0000000       300.000000       1749.56616    
  -83.0000000       314.140015       1749.86707    
  -83.0000000       328.670013       1750.04431    
  -83.0000000       343.619995       1750.15491    
  -83.0000000       358.970001       1750.22021    
  -83.0000000       374.720001       1750.24854    
  -83.0000000       390.890015       1750.24683    
  -83.0000000       407.470001       1750.22681    
  -83.0000000       424.470001       1750.19592    
  -83.0000000       441.880005       1750.16260    
  -83.0000000       459.709991       1750.13086    
  -83.0000000       477.959991       1750.11340    
  -83.0000000       496.630005       1750.11084    
  -83.0000000       515.719971       1750.13257    
  -83.0000000       535.229980       1750.18433    
  -83.0000000       555.169983       1750.26770    
  -83.0000000       575.530029       1750.39465    
  -83.0000000       596.309998       1750.56152    
  -83.0000000       617.510010       1750.78113    
  -83.0000000       639.140015       1751.05408    
  -83.0000000       661.190002       1751.38062    
  -83.0000000       683.669983       1751.77405    
  -83.0000000       706.570007       1752.22510    
  -83.0000000       729.890015       1752.74744    
  -83.0000000       753.630005       1753.34094    
  -83.0000000       777.789978       1754.00488    
  -83.0000000       802.369995       1754.74609    
  -83.0000000       827.369995       1755.56201    
  -83.0000000       852.789978       1756.46301    
  -83.0000000       878.619995       1757.44495    
  -83.0000000       904.869995       1758.50867    
  -83.0000000       931.520020       1759.65869    
  -83.0000000       958.590027       1760.89844    
  -83.0000000       986.070007       1762.22729    
  -83.0000000       1013.90002       1763.64038    
  -83.0000000       1042.19995       1765.15222    
  -83.0000000       1070.90002       1766.75378    
  -83.0000000       1100.00000       1768.45129    
  -82.0000000       1.60000008E-02   163.370483    
  -82.0000000       3.79999988E-02   165.114868    
  -82.0000000       7.69999996E-02   166.062012    
  -82.0000000      0.136999995       166.057251    
  -82.0000000      0.224000007       165.392212    
  -82.0000000      0.344999999       164.710815    
  -82.0000000      0.505999982       164.942017    
  -82.0000000      0.713999987       167.091187    
  -82.0000000      0.975000024       172.035400    
  -82.0000000       1.29700005       180.459595    
  -82.0000000       1.68700004       192.781372    
  -82.0000000       2.15300012       209.233398    
  -82.0000000       2.70099998       229.813843    
  -82.0000000       3.33999991       254.527710    
  -82.0000000       4.07700014       283.238525    
  -82.0000000       4.92000008       315.805420    
  -82.0000000       5.87799978       352.079468    
  -82.0000000       6.95699978       391.755981    
  -82.0000000       8.16499996       434.567139    
  -82.0000000       9.51200008       480.254395    
  -82.0000000       11.0039997       528.385071    
  -82.0000000       12.6490002       578.556396    
  -82.0000000       14.4560003       630.373535    
  -82.0000000       16.4319992       683.372437    
  -82.0000000       18.5849991       737.124634    
  -82.0000000       20.9220009       791.197327    
  -82.0000000       23.4529991       845.247864    
  -82.0000000       26.1830006       898.853638    
  -82.0000000       29.1210003       951.712769    
  -82.0000000       32.2739983       1003.51654    
  -82.0000000       35.6510010       1054.01904    
  -82.0000000       39.2570000       1102.94592    
  -82.0000000       43.0999985       1150.10498    
  -82.0000000       47.1879997       1195.33740    
  -82.0000000       51.5279999       1238.49963    
  -82.0000000       56.1259995       1279.47900    
  -82.0000000       60.9889984       1318.20654    
  -82.0000000       66.1250000       1354.65405    
  -82.0000000       71.5400009       1388.80054    
  -82.0000000       77.2399979       1420.66370    
  -82.0000000       83.2310028       1450.27747    
  -82.0000000       89.5199966       1477.71802    
  -82.0000000       96.1139984       1503.07690    
  -82.0000000       103.019997       1526.47253    
  -82.0000000       110.239998       1548.02698    
  -82.0000000       117.779999       1567.91504    
  -82.0000000       125.650002       1586.33240    
  -82.0000000       133.850006       1603.48438    
  -82.0000000       142.380005       1619.58960    
  -82.0000000       151.270004       1634.93042    
  -82.0000000       160.500000       1649.67590    
  -82.0000000       170.080002       1664.00867    
  -82.0000000       180.020004       1678.01526    
  -82.0000000       190.320007       1691.63049    
  -82.0000000       200.990005       1704.63330    
  -82.0000000       212.029999       1716.60632    
  -82.0000000       223.440002       1727.03662    
  -82.0000000       235.229996       1735.45544    
  -82.0000000       247.410004       1741.61438    
  -82.0000000       259.970001       1745.61047    
  -82.0000000       272.920013       1747.89062    
  -82.0000000       286.260010       1749.04822    
  -82.0000000       300.000000       1749.60913    
  -82.0000000       314.140015       1749.90393    
  -82.0000000       328.670013       1750.07434    
